,plant_id,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,operation_years,CACR
987,61589,,,,,,,9.103878010927403,8.904716768863338,8.766882717508421,8.843841497822755,4,-0.7218604051570487
988,61609,,,,,,,9.103976531942633,8.904998483831163,8.76700280661207,8.844001056629038,4,-0.7216812123982397
989,61638,,,,,,,9.104017098701156,8.905002096144798,8.767001633403227,8.844003910994315,4,-0.7217837961999707
990,61644,,,,,,9.213041609726703,9.104098202138323,8.905265303205995,8.767175290513098,8.84436067017746,5,-0.8134733126274885
991,61650,,,,,,,,,,8.843994708041656,1,
992,61660,,,,,,,9.104342215755295,8.905028888538412,8.766745029208483,8.84414934664734,4,-0.7222619768482486
993,61668,,,,,,9.212941437095834,9.103980817812767,8.90501847016253,8.766957325885526,8.843991619061427,5,-0.8140853942736004
994,61673,,,,,,,9.104001043755106,8.905003884102326,8.767006401349079,8.844001100937367,4,-0.7217479129018156
995,61674,,,,,,,9.103999000965949,8.90500048107701,8.76700015946705,8.843998531731435,4,-0.7217495539469376
996,61677,,,,,,,9.104091824535903,8.904979229972138,8.767009993078988,8.844007000499436,4,-0.7219788439467245
997,61735,,,,,,,,8.905000783514806,8.766997635392984,8.844000061514942,3,-0.2288622027563858
