,plant_id,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,operation_years,CAGR,operation_yrs_grp
202,56495,587120.0,600277.0,604750.0,618493.0,633024.0,566611.0,611330.0,579690.0,652961.0,566802.0,10,-0.35157245016533833,3
203,56501,932204.0,918970.0,935484.0,886983.0,886488.0,845511.0,711268.0,714450.0,917215.0,940299.0,10,0.08649973884407025,3
204,56506,435884.0,435449.0,451608.0,400175.0,435777.0,407254.0,307512.0,331771.0,312158.0,252307.0,10,-5.3205258462484135,3
205,56536,129330.0,120611.0,128913.0,103678.0,114889.0,119210.0,103828.0,102162.0,89797.41,89884.0,10,-3.573076382861806,3
206,56537,134179.0,124668.0,127169.0,109482.0,115741.0,115775.0,106037.0,101415.0,83069.74,96097.0,10,-3.2830643757904343,3
207,56538,10003.0,9483.0,10188.0,9607.0,9505.0,8413.0,8563.0,8790.0,6300.9,6758.0,10,-3.845682000555095,3
208,56543,27313.0,26303.0,29180.0,27804.0,27643.0,25282.0,23978.0,22847.0,18710.0,18971.0,10,-3.578899955761783,3
209,56544,44297.0,42901.0,46422.0,42967.0,42091.0,40040.0,37729.0,33648.0,30160.0,28763.0,10,-4.226361543978041,3
210,56555,142399.0,133752.0,132924.0,123562.0,121050.0,125957.0,114043.0,118433.0,85931.73,104601.0,10,-3.0377042314693514,3
211,56560,246494.0,237604.0,252875.0,227541.0,249811.0,246548.0,195672.0,141892.0,71498.0,22229.0,10,-21.383925003659364,3
212,56561,29880.0,27712.0,30235.0,25360.0,25436.0,20044.0,20475.0,10247.0,5427.0,282.0,10,-37.268329663004884,3
213,56562,31114.0,32147.0,31558.0,27934.0,28685.0,20108.0,21067.0,15877.0,5873.0,1605.0,10,-25.654973783672695,3
214,56563,648557.0,667118.0,618722.0,545244.0,616321.0,603917.0,548243.0,508415.0,672737.0,623653.0,10,-0.3907921232203626,3
215,56573,171502.0,152404.0,185523.0,170000.0,175559.0,172333.0,147446.0,146841.0,177775.0,191994.0,10,1.1350856919669416,3
216,56575,52552.0,52398.0,46824.0,50585.0,58717.0,54184.0,46426.0,26365.0,51698.0,61315.0,10,1.5541670398638407,3
217,56577,7271.0,7603.0,8392.0,7783.0,4577.0,6291.0,6237.0,5002.0,5171.0,6169.0,10,-1.630137902899631,3
218,56590,3853.0,3842.0,4173.0,3748.0,1487.0,2934.0,2892.0,1724.0,2008.0,2587.0,10,-3.9052321404749124,3
219,56591,22847.0,24620.0,22928.0,20016.0,22270.0,11478.0,22191.0,23150.0,23877.0,26730.0,10,1.5820511099319923,3
220,56592,413620.0,393195.0,406486.0,349128.0,308250.0,366144.0,377206.0,364320.0,338513.0,313783.0,10,-2.7246531415550113,3
221,56593,596742.0,561408.0,591896.0,440211.0,562424.0,554037.0,548935.0,536405.0,510715.0,478683.0,10,-2.1803420513971106,3
222,56594,84738.0,89405.0,96450.0,91293.0,93773.0,96783.0,58006.0,33227.0,89203.0,79117.0,10,-0.6840136419786536,3
223,56602,178874.0,155351.0,163043.0,151205.0,170880.0,172135.0,153705.0,119748.0,53530.0,1538.0,10,-37.85003167143098,3
224,56605,430939.0,418052.0,432923.0,439087.0,456863.0,484384.0,556027.0,462960.0,511057.0,504767.0,10,1.5938726515649204,3
225,56607,436705.0,419904.0,469379.0,419026.0,436859.0,457139.0,356543.0,364782.0,283932.0,332941.0,10,-2.676456826703799,3
226,56608,662159.0,604996.0,682024.0,650692.0,658534.0,591292.0,556666.0,396640.0,313712.0,375600.0,10,-5.512071095082338,3
227,56613,600783.0,613444.0,592088.0,510876.0,592579.0,575625.0,493865.0,416874.0,557388.0,388141.0,10,-4.274600275743778,3
228,56614,604896.0,588592.0,585864.0,604310.0,565513.0,616625.0,553138.0,580747.0,542032.0,559823.0,10,-0.7713683669942295,3
229,56617,751918.0,667335.0,749210.0,737599.0,735765.0,692824.0,645670.0,563526.0,487863.0,308670.0,10,-8.51868599068909,3
230,56618,167537.0,176284.0,186202.0,174931.0,175117.0,171184.0,146834.0,167892.0,175928.0,151380.0,10,-1.008985148812147,3
231,56619,157758.0,164433.0,176555.0,173476.0,168823.0,173192.0,143878.0,158121.0,167227.0,141916.0,10,-1.0526888369295384,3
232,56620,192557.0,203537.0,206554.0,205313.0,204398.0,210434.0,192710.0,206373.0,196262.0,175497.0,10,-0.9234127655138313,3
233,56621,306298.0,308396.0,310018.0,280617.0,289642.0,274423.0,269646.0,241080.0,187319.0,90966.0,10,-11.432681967736913,3
234,56622,164040.0,161047.0,168556.0,181862.0,169679.0,170903.0,166050.0,175386.0,183644.0,173526.0,10,0.5637545843296676,3
235,56623,313448.0,300283.0,293320.0,292560.0,331119.0,301858.0,314423.0,305671.0,295431.0,344536.0,10,0.9501364790828415,3
236,56630,62387.0,55891.0,66610.0,67415.0,47148.0,56594.0,50813.0,46808.0,59419.0,55178.0,10,-1.2204177245795145,3
237,56633,75333.0,71379.0,78400.0,75629.0,73098.0,78605.0,73426.0,63638.0,54981.0,50334.0,10,-3.95215653830131,3
238,56634,172095.0,169541.0,181942.0,184354.0,182377.0,187133.0,171356.0,135139.0,115826.0,117446.0,10,-3.748612721791522,3
239,56635,136806.0,122326.0,132504.0,131544.0,125581.0,124388.0,111355.0,121616.0,123280.0,110106.0,10,-2.1478023059958717,3
240,56636,46106.0,38839.0,41453.0,32111.0,40876.0,40876.0,38169.0,37139.0,37076.56,34615.0,10,-2.8258637531481945,3
241,56637,48276.0,42404.0,44719.0,34624.0,44697.0,38682.0,43448.0,39824.0,37614.0,41265.0,10,-1.5569508235741658,3
242,56638,516758.0,489721.0,512171.0,422084.0,464680.0,473993.0,485413.0,469951.0,403450.0,323178.0,10,-4.585262895639697,3
243,56640,427819.0,355841.0,419040.0,441606.0,405676.0,414277.0,386099.0,429371.0,399280.0,408648.0,10,-0.45741126515361774,3
244,56644,391311.0,371034.0,395352.0,337000.0,373704.0,384474.0,325833.0,289949.0,274550.0,225094.0,10,-5.379729288542112,3
245,56645,295079.0,305619.0,336118.0,313685.0,310317.0,291580.0,270557.0,273576.0,405393.0,367556.0,10,2.220622494884905,3
246,56647,140979.0,152238.0,156777.0,105371.0,144624.0,149651.0,130998.0,144165.0,149647.0,131642.0,10,-0.6829057897908886,3
247,56648,327080.0,304681.0,334130.0,285941.0,306233.0,307371.0,325858.0,305672.0,290973.0,352867.0,10,0.7617509332422889,3
248,56649,350666.0,333272.0,346882.0,300271.0,338265.0,322048.0,314914.0,294217.0,216506.0,244398.0,10,-3.5459653461968332,3
249,56650,211033.0,201627.0,217577.0,208755.0,212640.0,199711.0,180242.0,175580.0,224791.0,217930.0,10,0.32211157755712705,3
250,56651,143874.0,140685.0,160009.0,136361.0,145643.0,150759.0,152454.0,148864.0,158932.0,142983.0,10,-0.06210245309856699,3
251,56654,248843.0,280223.0,295512.0,266264.0,287240.0,292430.0,258503.0,252365.0,281677.0,284582.0,10,1.3510377520916217,3
252,56659,296586.0,250372.0,304058.0,343975.0,347695.0,342407.0,331712.0,337551.0,338640.0,318157.0,10,0.7045477882136719,3
253,56661,826959.0,811656.0,717474.0,641447.0,681231.0,768732.0,714176.0,664538.0,21902.0,565659.0,10,-3.7264309342713853,3
254,56665,286665.0,395629.0,446681.0,386074.0,426025.0,320025.0,358807.0,344066.0,345339.0,291567.0,10,0.169699210389207,3
255,56666,221156.0,227228.0,216762.0,186746.0,223899.0,191917.0,230513.0,47965.0,326832.0,296244.0,10,2.9662944587314,3
256,56669,662973.0,620652.0,702923.0,592928.0,643314.0,515150.0,621206.0,602534.0,373198.0,161425.0,10,-13.174459541194528,3
257,56670,30577.0,28887.0,33694.0,28550.0,28601.0,31851.0,25978.0,27448.0,30101.0,27852.0,10,-0.9290901888662773,3
258,56673,170160.0,208661.0,233493.0,209893.0,209372.0,194941.0,131907.0,202291.0,179607.0,180624.0,10,0.5985678168031194,3
259,56677,219089.0,233922.0,240820.0,230231.87,211333.0,216311.0,206113.0,236902.0,246973.0,254715.0,10,1.5180798580218369,3
260,56679,341084.0,266976.0,178015.0,265567.0,247125.0,326239.0,323195.0,301600.0,323311.0,333521.0,10,-0.2239782871662266,3
261,56699,51035.0,60148.0,62100.0,58865.0,56344.0,61744.0,62385.0,57980.0,60465.0,58746.0,10,1.4170603834635642,3
262,56700,95998.0,108803.0,110650.0,107942.0,108137.0,109531.0,107892.0,96072.0,107711.0,99499.0,10,0.3588446708004067,3
263,56702,364594.0,367223.0,387127.0,333606.0,386317.0,339731.0,386208.0,362927.0,422364.0,401250.0,10,0.9626062219186826,3
264,56750,172408.0,160652.0,174721.0,173212.0,171204.0,163344.0,12640.0,154098.0,99389.0,173302.0,10,0.05173314168236409,3
265,56751,39991.0,46031.0,44786.0,45915.0,48248.0,46460.0,44398.0,49052.0,46312.0,45624.0,10,1.3265158312489422,3
266,56752,171517.0,166925.0,191636.0,140488.0,161155.0,164766.0,4326.0,158608.0,110374.0,207903.0,10,1.9425184432976694,3
267,56753,227793.0,227852.0,255792.0,183055.0,211254.0,216909.0,5674.0,198886.0,156303.0,160538.0,10,-3.4385569499577717,3
268,56754,425967.0,422192.0,425485.0,360900.0,415969.0,417116.0,414011.0,402866.0,304364.0,387833.0,10,-0.9334861510379322,3
269,56755,64863.0,63057.0,65487.0,65282.0,61527.0,56169.0,58762.0,44860.0,57954.0,50998.0,10,-2.376221854426175,3
270,56763,2016999.0,1983817.0,2066584.0,1659524.0,1829154.0,1821192.0,2183532.0,2237527.0,2259411.0,2054989.0,10,0.18677152062978042,3
271,56764,66759.0,65337.0,68233.0,66387.0,62478.0,61920.0,54716.0,54287.0,61923.0,59042.0,10,-1.2208866041962585,3
272,56765,412665.0,359715.0,373991.0,378181.0,401272.0,421045.0,373953.0,383554.0,408202.0,332644.0,10,-2.132565053381219,3
273,56767,362004.0,332329.0,283023.0,276576.0,315679.0,317435.0,311424.0,297394.0,276807.0,204009.0,10,-5.57356451261608,3
274,56770,203795.0,212442.0,222286.0,212600.0,216696.0,211878.0,217768.0,199801.0,201838.0,190294.0,10,-0.6830996147045743,3
275,56771,186150.0,172757.0,182605.0,163470.0,173901.0,146565.0,127865.0,56931.0,64821.0,210675.0,10,1.2453290539556905,3
276,56773,585338.0,579059.0,595862.0,532740.0,598350.0,571781.0,571374.0,512475.0,446772.0,408447.0,10,-3.5343046575945114,3
277,56774,500029.0,514226.0,524493.0,436788.0,501972.0,503306.0,494971.0,440277.0,386697.0,350672.0,10,-3.4859389900445237,3
278,56775,410498.0,403882.0,413583.0,362221.0,402529.0,387717.0,306451.0,301275.0,279617.0,213981.0,10,-6.307157125790297,3
279,56776,,,,,258814.0,501300.0,506572.0,508947.0,507668.0,467533.0,6,10.358066828236833,2
280,56777,1441180.0,1482943.0,1531573.0,1612058.0,1480131.0,1319565.0,1328554.0,1521642.0,1369503.0,1095499.0,10,-2.7052568532416887,3
281,56782,90956.0,93175.0,96542.0,89144.0,100119.0,93502.0,85815.0,94948.0,98541.0,92522.0,10,0.170851595067667,3
282,56783,385213.0,366516.0,365008.0,343489.0,355282.0,325883.0,312234.0,260953.0,297452.0,421884.0,10,0.9134867206461506,3
283,56784,597746.0,628885.0,651906.0,574616.0,579953.0,610894.0,568456.0,547940.0,490636.0,331785.0,10,-5.716866708412349,3
284,56789,218627.0,227768.0,231831.0,195022.0,199872.0,180862.0,214678.0,195931.0,255711.0,225159.0,10,0.2948311538358839,3
285,56790,210755.0,226657.0,228534.0,196798.0,206106.0,183978.0,206141.0,192853.0,224221.0,223157.0,10,0.573430235106076,3
286,56791,138165.0,147149.0,139555.0,138437.0,142584.0,125120.0,146670.0,146963.0,143444.0,147943.0,10,0.6861275566288905,3
287,56792,176473.0,138481.0,143635.0,149764.0,158762.0,147796.0,149655.0,141037.0,115298.0,80932.0,10,-7.499474409374285,3
288,56793,326293.0,325519.0,358037.0,338720.0,328729.0,305877.0,287870.0,279753.0,241682.0,156218.0,10,-7.100723515324625,3
289,56794,183766.0,152722.0,159342.0,163551.0,174652.0,170658.0,164653.0,149932.0,129066.0,93953.0,10,-6.488602169310265,3
290,56795,636724.0,608004.0,564882.0,446547.0,510071.0,588153.0,576536.0,494618.0,373760.0,272207.0,10,-8.14669087084663,3
291,56796,84095.0,108348.0,118260.0,111839.0,109193.0,115339.0,108415.0,102726.0,108090.0,95853.0,10,1.3172873379296846,3
292,56797,941849.0,964626.0,1002697.0,965431.0,931165.0,954178.0,831339.0,825519.0,836563.0,783812.0,10,-1.8199920987601703,3
293,56800,3966.0,3129.39,4417.0,4707.0,4209.0,4003.0,4922.0,4003.0,3199.0,2202.0,10,-5.714163063273592,3
294,56804,430529.0,425606.0,413455.0,388047.0,414421.0,403073.0,407047.0,403497.0,400323.0,245536.0,10,-5.4609406957788265,3
295,56805,245567.0,253969.0,273215.0,275503.0,250936.0,263950.0,235418.0,242289.0,260222.0,241427.0,10,-0.16988226104672766,3
296,56809,542470.0,533811.0,517495.0,507127.0,515448.0,491020.0,434528.0,402551.0,520089.0,545276.0,10,0.051606352967525915,3
297,56810,538881.0,523247.0,490310.0,470368.0,485613.0,471946.0,414150.0,393032.0,487765.0,494430.0,10,-0.8571967713380868,3
298,56811,511784.0,511041.0,474368.0,472720.0,497238.0,469286.0,431516.0,403583.0,542072.0,532182.0,10,0.39159348225028534,3
299,56818,294322.0,299050.0,293767.0,275377.0,276422.0,274815.0,276900.0,236922.0,240490.0,151059.0,10,-6.452456445194832,3
300,56819,143723.0,127869.0,131894.0,146968.0,145288.0,149633.0,144762.0,153571.0,121006.0,47580.0,10,-10.465622929362572,3
301,56823,435784.0,482147.0,514455.0,441309.0,459455.0,436644.0,361577.0,463283.0,418183.0,383988.0,10,-1.2573821119065687,3
302,56826,14482.0,14178.0,16097.0,14700.0,12726.0,11868.0,12205.0,11398.0,6424.0,4643.0,10,-10.752303839824929,3
303,56829,263419.0,268986.0,307567.0,341546.0,305447.0,314860.0,290300.0,292592.0,285848.0,306127.0,10,1.5138861827590944,3
304,56831,315656.0,295055.0,312441.0,287170.0,276673.0,286985.0,260605.0,249281.0,217320.0,227926.0,10,-3.20387270760929,3
305,56835,27680.0,26682.0,28971.0,24174.0,27643.0,27905.0,22131.0,19265.0,14944.0,4549.0,10,-16.521433041866363,3
306,56836,28631.0,27341.0,28661.0,23746.0,27776.0,27557.0,19054.0,16623.0,14946.0,8508.0,10,-11.427460554462565,3
307,56837,29673.0,27978.0,28996.0,25600.0,28566.0,28627.0,23215.0,19765.0,18028.0,5720.0,10,-15.178986535896222,3
308,56838,30226.0,28908.0,30508.0,26781.0,29856.0,29265.0,23749.0,20826.0,14107.0,5887.0,10,-15.091467328355112,3
309,56839,30642.0,29165.0,30731.0,26724.0,30631.0,29044.0,24314.0,21240.0,14993.0,7406.0,10,-13.238578287872215,3
310,56841,427130.0,444310.0,411827.0,398230.0,430345.0,367724.0,421454.0,382964.0,557397.0,466623.0,10,0.8882541163266033,3
311,56842,292022.0,294774.0,271147.0,261284.0,284156.0,237002.0,277843.0,267528.0,363221.0,296559.0,10,0.15428935315369152,3
312,56843,414750.0,433146.0,408639.0,360626.0,418688.0,400657.0,422023.0,385943.0,518652.0,478659.0,10,1.4434436220435165,3
313,56854,206421.0,213905.0,222066.0,180736.0,199030.0,179354.0,215010.0,183895.0,240951.0,219421.0,10,0.6126137114382146,3
314,56855,213819.0,220081.0,224945.0,183762.0,201811.0,183153.0,221498.0,189718.0,253333.0,226513.0,10,0.5783910156888172,3
315,56856,305774.0,291376.0,295965.0,298099.0,280646.0,300188.0,275317.0,290518.0,266090.0,272535.0,10,-1.1441959215731101,3
316,56857,85456.0,511434.0,526727.0,541656.0,522111.0,540321.0,486826.0,519815.0,488006.0,441378.0,10,17.843820032959012,3
317,56858,180193.0,278267.0,263519.0,253803.0,251119.0,208977.0,255567.0,237193.0,299644.0,289851.0,10,4.86816983065721,3
318,56859,76194.0,74381.0,75755.0,73621.0,72481.0,67288.0,62250.0,65489.0,66878.0,68679.0,10,-1.0330197562244847,3
319,56860,47083.0,49183.0,46999.0,44552.0,45632.0,44672.0,40901.0,39474.0,43742.0,42911.0,10,-0.9235468488732468,3
320,56874,428448.0,430156.0,401781.0,410000.0,399427.0,377603.0,400140.0,383508.0,387422.0,459620.0,10,0.704778798148098,3
321,56876,320747.0,331525.0,340884.0,324607.0,303198.0,303408.0,272129.0,267202.0,293777.0,262114.0,10,-1.9984913133539894,3
322,56878,186473.0,117549.0,115290.0,180530.0,213407.0,246616.0,228443.0,230912.0,233507.0,216319.0,10,1.4957532135410956,3
323,56879,147793.0,136776.0,133776.0,140907.0,159431.0,161942.0,129959.0,119379.0,138029.0,184449.0,10,2.240330337970997,3
324,56901,172457.0,162062.0,186420.0,170110.0,170107.0,175637.0,168488.0,171503.0,184627.0,162493.0,10,-0.5933626700410977,3
325,56902,249119.0,263290.0,267810.0,264159.0,264773.0,272083.0,257253.0,266649.0,264657.0,227891.0,10,-0.8866781119854172,3
326,56904,191750.0,188488.0,200475.0,211398.0,209629.0,208469.0,190821.0,197103.0,207008.0,175292.0,10,-0.8933783022093245,3
327,56905,373156.0,369087.0,351602.0,280498.0,240852.0,176099.0,330784.0,277995.0,262624.0,185273.0,10,-6.762167166612542,3
328,56912,143538.0,135757.0,143101.0,146910.0,156668.0,156314.0,137862.0,162703.0,183993.0,184602.0,10,2.5479424824298658,3
329,56913,167476.0,135965.0,157842.0,137668.0,150447.0,150096.0,129935.0,151165.0,201517.0,183905.0,10,0.9401848543465929,3
330,56919,497409.0,466325.0,532197.0,483569.0,506592.0,513461.0,480516.0,427455.0,593100.0,601559.0,10,1.919306284543043,3
331,56920,503674.0,486736.0,525144.0,439962.0,485119.0,478407.0,475880.0,422203.0,557327.0,528796.0,10,0.4879213867710286,3
332,56921,400840.0,384228.0,413257.0,350383.0,375670.0,374504.0,370391.0,324583.0,436399.0,409637.0,10,0.21732637704516833,3
333,56923,477701.0,465226.0,551368.0,512081.0,520325.0,516680.0,460003.0,512530.0,577609.0,524454.0,10,0.9380999073588692,3
334,56924,508090.0,532316.0,504873.0,505939.0,497398.0,494075.0,447367.0,451191.0,564654.0,553834.0,10,0.8657905288464551,3
335,56925,499636.0,538050.0,569925.0,528873.0,565591.0,581552.0,516717.0,560465.0,752535.0,684718.0,10,3.201450700562214,3
336,56933,22739.0,22623.0,23075.0,19137.0,20559.0,18807.0,22544.0,19143.0,25198.0,22869.0,10,0.05702394940170219,3
337,56934,23923.0,24827.0,26647.0,20562.0,24506.0,22110.0,24869.0,18646.0,18993.97,18982.0,10,-2.286935739499063,3
338,56935,45039.0,43378.0,45077.0,35488.0,43190.0,38814.0,43082.0,40035.0,41982.27,41338.0,10,-0.8538003177724018,3
339,56941,260911.0,513704.0,570554.0,566926.0,528256.0,572761.0,237587.0,261197.0,254417.0,492263.0,10,6.5541773527748814,3
340,56942,351243.0,337107.0,351039.0,349376.0,319889.0,313238.0,187982.0,339199.0,151122.0,127648.0,10,-9.62659746169403,3
341,56945,286678.0,263144.0,276224.0,243512.0,286435.0,294047.0,266776.0,253908.0,367905.0,378901.0,10,2.8284142710857774,3
342,56946,65664.0,63982.0,63311.0,57205.0,60798.0,61223.0,57582.0,65489.0,46400.0,22035.0,10,-10.344162451420303,3
343,56947,272757.0,259818.0,271773.0,257511.0,260004.0,241463.0,234821.0,206759.0,186966.0,166612.0,10,-4.809625100231085,3
344,56952,167568.0,169775.0,172653.0,134695.0,152128.0,140686.0,170919.0,189290.0,195046.0,177371.0,10,0.5701627266140097,3
345,56953,254570.0,267335.0,270677.0,258144.0,267599.0,230660.0,246715.0,255092.0,258716.0,222179.0,10,-1.3517061252023677,3
346,56956,327052.0,374521.0,441710.0,335826.0,343443.0,338761.0,349442.0,133022.0,307722.0,242128.0,10,-2.961780223166921,3
347,56959,163839.0,145999.0,159880.0,134254.0,136020.0,145153.0,131943.0,98167.0,44430.0,30670.0,10,-15.42740652182395,3
348,56960,85028.0,86950.0,89580.0,72216.0,85648.0,83593.0,80316.0,76793.0,86605.0,67746.0,10,-2.2465329938945566,3
349,56961,369112.0,455519.0,467685.0,389735.0,412439.0,424227.0,398967.0,396228.0,390429.0,316210.0,10,-1.535032120793145,3
350,56967,13165.0,13494.0,13209.0,11564.0,11626.0,10267.0,13533.0,11293.0,12562.0,12806.0,10,-0.27609796506337103,3
351,56968,3843.0,3763.0,3881.0,3453.0,3899.0,3047.0,4127.0,3276.0,3676.0,3968.0,10,0.32060160955516004,3
352,56969,28521.0,29364.0,29113.0,25626.0,28062.0,23802.0,28785.0,23868.0,24289.0,18171.0,10,-4.408030847262879,3
353,56970,25964.0,26947.0,26215.0,23104.0,25264.0,21717.0,27321.0,21832.0,23054.0,22096.0,10,-1.6002021842939085,3
354,56971,26111.0,26822.0,25945.0,22916.0,21616.0,20878.0,26503.0,21184.0,24782.0,26209.0,10,0.03746883532662615,3
355,56972,19838.0,20098.0,19926.0,17304.0,17759.0,16048.0,20724.0,16444.0,18876.0,19285.0,10,-0.2823177185183434,3
356,56973,24316.0,24926.0,24934.0,21315.0,21179.0,20004.0,25553.0,20643.0,23087.0,24845.0,10,0.2154513151921833,3
357,56974,7682.0,7817.0,7499.0,6582.0,6129.0,6127.0,7915.0,6379.0,7618.0,7640.0,10,-0.05480824224546321,3
358,56975,17718.0,17935.0,17718.0,15629.0,16909.0,14567.0,18228.0,14605.0,16837.0,17059.0,10,-0.37831406528849865,3
359,56979,592595.0,643393.0,690086.0,577604.0,616994.0,608060.0,581714.0,599633.0,559567.0,529964.0,10,-1.110805662809411,3
360,56980,134800.0,150671.0,158962.0,147775.0,143141.0,153220.0,153885.0,148703.0,148370.0,134575.0,10,-0.016703945047580326,3
361,56981,716988.0,775605.0,811344.0,706057.0,772988.0,712817.0,735042.0,756098.0,702898.0,654944.0,10,-0.9010100392898179,3
362,56983,546085.0,557093.0,571767.0,483294.0,475691.0,510214.0,531812.0,517817.0,502007.0,444077.0,10,-2.046535001434835,3
363,56984,476472.0,549300.0,592687.0,495005.0,539177.0,506879.0,526945.0,537230.0,503831.0,462582.0,10,-0.2954140018594731,3
364,56985,487664.0,554311.0,540292.0,546299.0,531880.0,545289.0,384236.0,46014.0,351279.0,455044.0,10,-0.689934215252952,3
365,56989,107151.0,139696.0,136411.0,151378.0,141763.0,124164.0,116263.0,119050.0,126739.0,116606.0,10,0.8492021975635256,3
366,56990,126677.0,134228.0,137138.0,151886.0,142815.0,144229.0,151117.0,154962.0,151915.0,148200.0,10,1.5815986719115438,3
367,56991,42442.0,53938.0,55704.0,60895.0,57056.0,51780.0,53067.0,56636.0,57105.0,51819.0,10,2.016241390487261,3
368,56994,310521.0,328702.0,344791.0,334728.0,311843.0,312966.0,270862.0,265376.0,224678.0,215117.0,10,-3.60414146771586,3
369,57002,,,,68692.0,316162.0,344403.0,352015.0,393111.0,373637.0,342927.0,7,25.821976384009957,2
370,57031,175014.0,169217.0,180892.0,174645.0,182328.0,186304.0,177561.0,165726.0,173806.0,174859.0,10,-0.008859965962781935,3
371,57032,154883.0,147319.0,169562.0,150954.0,159794.0,161449.0,151822.0,139342.0,143736.0,139379.0,10,-1.049188729630457,3
372,57033,143499.0,136028.0,152876.0,147665.0,149688.0,161593.0,143039.0,137190.0,141294.0,144103.0,10,0.042011373609418534,3
373,57038,280347.0,232623.0,269839.0,239495.0,268839.0,271815.0,228732.0,244356.0,257051.0,216375.0,10,-2.556894419237854,3
374,57039,94789.0,103727.0,98411.0,78271.0,95925.0,84559.0,100324.0,75204.0,109272.0,102523.0,10,0.7874219365525237,3
375,57040,316599.0,341250.0,324218.0,250864.0,316175.0,279904.0,327035.0,235562.0,358815.0,333898.0,10,0.5334132921107848,3
376,57044,248241.0,258801.0,269565.0,261169.0,262390.0,267464.0,263613.0,232584.0,262180.0,236583.0,10,-0.47985450943887065,3
377,57045,94472.0,84938.0,93096.0,93930.0,98369.0,91243.0,75347.0,80025.0,88303.0,89246.0,10,-0.5674527955812247,3
378,57047,645508.0,656445.0,761943.0,740613.0,721617.0,700027.0,651204.0,634134.0,667894.0,343970.0,10,-6.100799664924638,3
379,57048,,,,,,,,,32973.0,501569.0,2,290.01931213737555,1
380,57049,290267.01,284761.62,272897.46,260622.44999999998,284565.6,287367.0,260131.0,254813.0,298845.0,266107.0,10,-0.8652622711955438,3
381,57050,286947.54,276187.23,259191.9,258021.72,290304.63,286219.0,248208.0,264259.0,323081.0,283544.0,10,-0.11924981731374906,3
382,57078,33373.0,42237.0,39527.0,37981.0,38311.0,34876.0,28205.0,26365.0,51698.0,61315.0,10,6.271582663452602,3
383,57079,457145.0,338529.0,415968.0,392419.0,455189.0,442501.0,394366.0,401083.0,395386.0,415707.0,10,-0.9456992903704609,3
384,57080,80869.0,83582.0,88833.0,87516.0,81446.0,90865.0,84972.0,74629.0,69499.0,61466.0,10,-2.7061726829328947,3
385,57082,28501.0,44748.0,69480.0,65878.0,80196.0,66732.0,64083.0,63843.0,51069.0,58192.0,10,7.39902001168633,3
386,57083,16626.0,106923.0,117098.0,115845.0,110643.0,106827.0,107475.0,115172.0,101392.0,94669.0,10,18.998640917488352,3
387,57087,52452.0,8013.0,67666.0,78906.0,90127.0,71266.0,74842.0,54199.0,68086.0,44205.0,10,-1.6960578202529608,3
388,57090,339071.0,337581.0,331374.0,293519.0,332386.0,311590.0,308503.0,323963.0,328719.0,301532.0,10,-1.1664770673155078,3
389,57091,128867.0,131541.0,132239.0,111639.0,129793.0,123764.0,123734.0,119976.0,125813.0,102892.0,10,-2.225863514253279,3
390,57093,45768.0,43971.0,42376.0,37035.0,42051.0,41131.0,30221.0,11095.0,20687.0,14685.0,10,-10.745278005952486,3
391,57094,856431.0,789954.0,765542.0,780635.0,752101.0,806972.0,733651.0,800892.0,736924.0,739038.0,10,-1.463430363160767,3
392,57095,584703.0,576422.0,528958.0,460217.0,469891.0,525946.0,522695.0,462752.0,365216.0,252356.0,10,-8.059294641890602,3
393,57096,223047.0,253115.0,248462.0,221320.0,224270.0,193029.0,230780.0,211820.0,246523.0,236569.0,10,0.5903095860223084,3
394,57097,405292.0,383785.0,434190.0,366681.0,404510.0,428598.0,406700.0,393213.0,363123.0,411326.0,10,0.14789217740847072,3
395,57098,112688.0,107393.0,117246.0,104882.0,112321.0,123484.0,110551.0,118868.0,111125.0,118509.0,10,0.5049301880706292,3
396,57106,3547.0,3141.0,3107.0,2837.0,2772.0,2761.0,2981.0,2899.0,883.0,1918.0,10,-5.963005246263475,3
397,57107,206775.0,155246.0,199197.0,187583.0,214357.0,212006.0,197100.0,200272.0,195113.0,199311.0,10,-0.3669732682810345,3
398,57108,382523.0,376474.0,393186.0,339255.0,365241.0,371057.0,362235.0,363360.0,354957.0,290315.0,10,-2.720530798060472,3
399,57109,466874.0,477611.0,495416.0,512009.0,467962.0,445549.0,446822.0,475363.0,454807.0,413434.0,10,-1.2082564991967026,3
400,57110,266060.0,254569.0,272134.0,286211.0,263021.0,280271.0,248383.0,274348.0,241039.0,247226.0,10,-0.7315009048423526,3
401,57111,315441.0,345300.0,368215.0,342669.0,345516.0,341250.0,313415.0,301950.0,320370.0,301705.0,10,-0.44422977718253653,3
402,57112,249120.0,180188.0,161358.0,222262.0,248764.0,252547.0,235645.0,250044.0,241687.0,219655.0,10,-1.2508764257350369,3
403,57113,508915.0,486612.0,529552.0,526247.0,489941.0,530829.0,475666.0,498034.0,479801.0,522403.0,10,0.2619255488824468,3
404,57115,257788.0,183092.0,170177.0,238493.0,266678.0,246972.0,243320.0,271061.0,259528.0,233781.0,10,-0.9727653490363641,3
405,57116,,,,,,112996.0,351835.0,370486.0,381453.0,363612.0,5,26.3324816744952,2
406,57118,43701.0,40592.0,42190.0,39070.0,39760.0,42242.0,40313.0,37279.0,20784.0,14043.0,10,-10.731784723174142,3
