,plant_id,2013,2014,2015,2016,2017,2018,2019,2020,2021,operation_years,CACR_uptime
40,54454,3680.565657,3748.363636,3638.484848,3795.636364,3311.777778,3735.737374,3687.171717,3724.30303,3699.737374,9,0.057743172
41,54686,1429.261993,1353.874539,1256.826568,1387.822878,,1285.867159,865.3505535,905.6826568,1030.295203,8,-4.008842393
42,54793,1902.265145,1728.683055,1784.688323,1951.729587,1883.915716,1693.731343,1667.181738,1819.912204,863.4679543,9,-8.401970624
43,54909,2221.73516,2133.607306,1610.86758,2237.123288,2221.050228,2211.050228,2174.383562,1987.39726,2229.543379,9,0.038988793
44,54979,2253.148688,2507.201166,2124.023324,2036.209913,1599.504373,1071.341108,1898.571429,2141.370262,1768.046647,9,-2.657963114
45,55125,2537.6,2702.48,2493.52,3060.88,2551.08,2701.92,2301.16,3344.96,2746.32,9,0.882124446
46,55208,1993.554104,2197.779851,2152.910448,2094.934701,2173.152985,1960.923507,1916.063433,2268.274254,2212.798507,9,1.166068177
47,55265,2280.811594,2630.115942,2711.207729,2712.038647,2624.743961,1332,570.0698603,4540.868263,4399.820359,9,7.573440605
48,55287,2405.822943,2401.446384,2317.755611,1923.815461,1896.408978,1674.027431,1704.389027,1886.084788,1917.880299,9,-2.487120352
49,55342,2114.411765,2245.784314,1070.098039,1681.078431,1266.666667,671.372549,1234.782609,3506.413043,3693.804348,9,6.394819023
50,55353,2163.125,2614.732143,2486.071429,2304.375,1805.357143,1758.839286,1733.571429,1451.25,1465.357143,9,-4.234986475
51,55354,2526.610169,3086.525424,2791.864407,2783.898305,2673.898305,2236.355932,1915.254237,1952.372881,2599.237288,9,0.315379623
52,55368,1436.212121,1425.606061,2036.666667,1898.181818,1171.060606,685.4545455,454.6969697,335.3030303,255.4545455,9,-17.4575743
53,55396,2274.545455,1475.454545,1560.484848,1431.515152,1551.515152,1010.666667,983.2121212,726.2424242,358.6060606,9,-18.55618446
54,55560,2043.227812,2077.976258,1803.97965,2157.433578,1761.78632,2170.689655,1823.753533,2465.245902,1013.210854,9,-7.497457174
55,55566,2702.631579,3265.263158,2945.789474,2787.894737,2659.473684,2025.263158,1700.526316,2893.684211,2355.789474,9,-1.514525627
56,55574,3024.210526,3301.052632,2999.473684,3139.473684,2828.421053,2616.842105,2281.052632,2447.894737,2793.684211,9,-0.877117833
57,55576,2674.736842,2885.789474,2910.526316,2831.052632,2275.789474,2292.105263,2048.947368,2472.105263,2792.105263,9,0.47830566
58,55579,3306.6125,3248.3625,2614.0375,2484.7625,1517.65,1420.625,1478.025,1864.6875,1369.975,9,-9.326362659
59,55581,2219.215827,2383.895683,1843.5,1686.571942,1662.359712,1125.035971,1813.956835,2161.356115,1814.194245,9,-2.214147321
60,55607,2752.971014,2672.173913,2520.628019,3341.835749,3065.89372,3222.536232,2930.120773,1188.309179,3732.173913,9,3.439037425
61,55719,3200.660661,3029.069069,2923.663664,2760.165165,2346.141141,2965.24024,3033.904321,2989.845679,2795.37037,9,-1.493103613
62,55734,629.1071429,1238.517857,2620.767857,2148.6875,1567.151786,2276.741071,1842.991071,1879.491979,2931.639929,9,18.64928145
63,55739,1790.301205,2000.080321,1690.060241,1945.742972,1820.662651,1978.614458,1490.783133,2132.630522,1965.321285,9,1.041742738
64,55740,2856.66,3024.66,2353.58,2917.1,2952.46,2773.96,2724.88,3023.48,2146.56,9,-3.125519514
65,55741,2623.670034,2570.841751,2176.835017,2684.814815,2395.723906,2281.111111,2175.858586,2414.848485,2049.124579,9,-2.708872009
66,55742,1801.933333,1964.966667,1776.733333,1555.333333,1610.266667,1329.066667,1513.6,1756.966667,1734.6,9,-0.422254025
67,55747,2662.945455,2714.109091,2037.466667,1850.666667,2132.715152,1816.375758,2524.315152,2884.739394,2651.393939,9,-0.048291754
68,55769,1773.73913,1817.391304,1696,1716.695652,1790.869565,1610.695652,1637.304348,1410.695652,872.8695652,9,-7.57607659
69,55782,2870,3371.333333,3140.666667,3004,2961.333333,1621.333333,974.6666667,483.3333333,560.6666667,9,-16.59299288
70,55790,2275.066667,2264.8,2245,2081.7,1481.6,1795.766667,2637.633333,2070.733333,2445.733333,9,0.806968059
71,55795,2412.769231,2376.935897,1984.5,1910.846154,2042.282051,1399.089744,1841.076923,2104.717949,1905.551282,9,-2.588181575
72,55796,2303.243902,2402.902439,2048.621951,1997.865854,1942.658537,1742.707317,1841.085366,2104.707317,1905.560976,9,-2.084001317
73,55803,2390,993.7777778,1750.444444,1814.666667,1913.777778,1950.555556,864.1111111,924.3333333,912.7777778,9,-10.14300178
74,55804,2122.2,2127.7125,2156.4375,2235.65,1866.5625,1460.625,1550.9875,1605.4625,1869.5875,9,-1.398303504
75,55805,2280.933333,1176.333333,1186.4,2184.733333,2585.533333,2273.8,1319.733333,1175.466667,1003.333333,9,-8.721121744
76,55809,2349.333333,2666,2073.333333,2456,2490.666667,2212,1974,2084.666667,2574.666667,9,1.0228454
77,55816,2150,2227.285714,2092.666667,2103.095238,2069.97619,1859.02381,1580.452381,1888,4014.47619,9,7.184569905
78,55871,2263.387755,2205.346939,2012.530612,2046.081633,1678.693878,1858.857143,1878.204082,2158.653061,2047.55102,9,-1.107359168
79,55944,1386.666667,1336.666667,1410,1333.333333,1346.111111,1212.777778,1377.777778,1376.666667,1206.111111,9,-1.538066391
80,55968,3008.033333,2919.873333,2509.493333,2833.946667,2687.013333,2410.032895,3816.375,3656.842105,3510.243421,9,1.730343271
81,55986,2526.969697,2203.621212,1349.227273,1686.651515,2370.015152,2219.439394,1979.424242,2026.787879,1382.106061,9,-6.484764725
82,55989,2196.522801,2234.381107,1939.739414,2319.837134,1894.372964,2334.055375,1823.754072,2465.2443,1013.208469,9,-8.23806434
83,55992,2862.080997,3137.626168,2737.040498,2620.068536,2497.557632,2520.966011,3152.486583,3216.326774,3333.792487,9,1.709577266
84,55995,,,2965.211268,3130.28169,401.5492958,2847.887324,2467.323944,2629.15493,2323.943662,7,-3.421285171
85,56001,2534.108527,2386.728682,2224.604651,2316.20155,2182.403101,2134.356589,1988.728682,2033.72093,1730.170543,9,-4.151602571
86,56002,2577.368421,3050.789474,2112.368421,1836.842105,2461.578947,2027.368421,1809.736842,1528.421053,1516.315789,9,-5.723931872
87,56010,2867.020408,2745.285714,2618.030612,2513.816327,2584.530612,2371.918367,2042.744898,2522.581633,2458.306122,9,-1.694378511
88,56011,2712.682927,2674.682927,2546.560976,2850.121951,2843.292683,2764.97561,2723.853659,2517.926829,2767.121951,9,0.221017418
89,56012,3169.300813,2618.520325,2342.422764,2248.699187,2674,2592.894309,2316.195122,2152.439024,2059.98374,9,-4.674048737
90,56052,2675.966667,2893.666667,2469.633333,2727.466667,2735.166667,2601.5,2368.233333,2362.166667,1614.666667,9,-5.458505238
91,56054,2348.418605,2514.046512,2305.418605,2263.023256,1920.744186,1988.976744,1915.767442,2172.860465,2049.139535,9,-1.503277383
92,56075,2366.444444,2045.753086,2140.58642,1939.975309,1904.067901,2131.518519,1830.753086,1932.049383,2198.388889,9,-0.815146462
93,56081,3526.218035,3665.437416,2780.835294,2990.729412,2912.788235,3114.024226,3110.363392,2886.985195,1455.450875,9,-9.364421741
94,56092,3195.950617,3506.765432,3159.185185,3399.506173,3033.45679,2775.358025,2383.037037,2085.135802,2105.876543,9,-4.529253953
95,56093,2416.930556,2797.75,2131.708333,2514.854167,2528.645833,2431.652778,2385.125,2619.027778,2472.020833,9,0.250731555
96,56094,2571.382353,2765.519608,2627.343137,2737.009804,2151.127451,1841.794118,1792.245098,2747.95098,1327.22549,9,-7.084867502
97,56097,2404.602941,2399.220588,1942.852941,2434.053922,2435.186275,2378.112745,2990.490196,2810.730392,2996.833333,9,2.476517316
98,56099,2207.593496,2920.585366,2851.934959,2727.138211,2639.95122,2350.943089,2203.414634,1600.097561,1700.97561,9,-2.855126581
99,56106,2914.190476,2742.857143,2160.285714,1273.142857,138.5714286,1968.566667,3871.866667,4239.233333,3962.133333,9,3.472147169
100,56111,3132.31875,3116.53125,2555.85,2887.2625,2286.3375,2242.33125,2437.7625,2065.14375,1500.90625,9,-7.849303095
101,56112,3258.526786,3138.973214,3175.178571,3283.616071,2829.776786,3078.348214,3029.910714,2603.080357,2682.142857,9,-2.139656809
102,56142,2596.830409,2575.602339,2605.847953,2716.830409,2675.005848,2475.122807,2356.818713,2656.77193,2597.02924,9,0.000850713
103,56153,3020,3144.583333,3160.666667,3035.333333,2817.083333,2752,2691.75,2962.5,2503,9,-2.064685354
104,56160,1567.321429,1523.373016,1596.289683,1634.06746,1957.162698,398.4927916,2330.564304,3179.251969,3529.750656,9,9.440033509
105,56162,3116.414141,3279.612795,3242.727273,2968.249158,2730.10101,2803.181818,2142.441077,2055.20202,1480.892256,9,-7.934593023
106,56172,3291.287356,3557.287356,3311.356322,3016.022989,2982.068966,2782.781609,2680.551724,3059.885057,1597.977011,9,-7.714417369
107,56173,2719.438272,2474.067901,2331.061728,3123.777778,1356.351852,1886.901235,2568.814815,1527.240741,3301.283951,9,2.177662674
108,56174,2851.215686,3068.941176,2794.941176,3010.803922,3004.686275,2792.254902,2573.627451,2154.980392,1398.901961,9,-7.606867923
109,56195,2502.487805,2623.560976,2220.365854,2847.902439,2280.658537,2772.707317,2037.232558,2817.44186,2409.744186,9,-0.418729364
110,56203,2877.5,3084.5,2235.5,48,807.5,1223.5,882,844.5,829,9,-12.91390843
111,56210,3098.5,3503,3241.5,3127,2996.5,2548,446,1217,540.5,9,-17.63584557
112,56211,3066.4,3352.586667,2918.56,3048.8,2594.773333,3779.546667,4008.586667,3878,3708.666667,9,2.13546135
113,56212,3364.874317,3536.688525,3093.377049,3246.907104,2596.923077,3706.194332,3690.62753,3480.82996,3739.979757,9,1.181251049
114,56215,1482.5,1593.333333,1706.666667,3353.333333,1335,914.4736842,387.3684211,311.3793103,165.5172414,9,-21.61997583
115,56226,2004.583333,1980.833333,1817.5,1512.777778,1677.083333,1557.5,1559.861111,1285.972222,938.4722222,9,-8.086886334
116,56240,3102.728027,3193.059701,2693.565506,2897.794362,3001.641791,2927.305141,2971.451078,2739.46932,2408.781095,9,-2.773705061
117,56251,3116.803419,3061.549858,2205.568306,2389.680912,2017.088319,2781.988604,2781.538462,2960.643875,3003.868946,9,-0.40923617
118,56252,2827.795,2945.42,2171.208511,1858.32766,2041.39,2648.78,2665.452286,2833.106362,2834.890656,9,0.027849556
119,56255,2580.715198,2894.118774,2313.237548,2650.510856,2189.08046,2609.565773,2158.320562,2647.975734,2657.330779,9,0.325590937
120,56270,3305.710526,3548.938596,2938.219298,3174.578947,3233.394737,3707.315789,3742.307018,3784.780702,3569.035088,9,0.85523464
121,56271,3629.666667,3237,3376,3519.5,3239.222222,3516.722222,3000.166667,3113.666667,2755.944444,9,-3.01344709
122,56273,3852.14966,2773.680272,3577.639456,3877.605442,3864.197279,3784.088435,3484.55102,2823.530612,4235.292517,9,1.059136799
123,56275,1320,1334.583333,110.8333333,1038.333333,965,1582.916667,848.75,1175.833333,1641.666667,9,2.452709853
124,56290,2333.518634,2525.263975,2432.357143,2373.670807,2443.267081,2296.990683,2288.680124,2307.66812,1924.86924,9,-2.116386061
125,56291,1989.672332,3139.496941,2672.868797,2936.210741,2682.479946,3317.704963,3390.160435,3417.344663,3146.122366,9,5.222944318
126,56293,4010.3625,3958.5,3707.8,4061.475,3971.6875,4129.075,4009.975,3456.4875,3513.375,9,-1.459297762
127,56295,2965.54,2798.72,2533.82,2856.32,2369.56,3113.1,3137.68,2870.5,3019.88,9,0.201958716
128,56296,3295.870647,3658.0199,3583.243781,3229.920398,2987.681592,2851.960199,2794.776119,2957.950249,3506.80597,9,0.691661867
129,56297,2658.358491,2789.886792,2942.358491,2769.339623,3005.358491,2692.433962,2871.830189,2491.90566,1639.603774,9,-5.227879968
130,56299,2301.916667,2788.708333,2643.666667,2469.833333,2641.916667,2863.625,1922.791667,2383.708333,2583.583333,9,1.290874264
131,56300,1450.266667,2777.866667,2710.4,2684.133333,2871.2,2861.466667,2791.466667,2666.533333,2630.533333,9,6.839754812
132,56301,2387.767442,2849.503876,2215.472868,2710.248062,2668.48062,2656.713178,2541.023256,2874.682171,2617.054264,9,1.023991204
133,56302,2322.816667,2642.3,2526.383333,2982.183333,2873.133333,2913.423729,2520.711864,1389.677966,664.9419569,9,-12.97561192
134,56303,3650.146667,3780.54,3395.68,3384.58,3111.206667,3000.786667,2558.693333,2320.993333,1992.28,9,-6.506325484
135,56304,3291.275,3355.383333,2546.583333,3313.166667,3351.875,3392.116667,3365.25,3378.666667,2146.35,9,-4.639019468
136,56307,2486.916667,2531.958333,2466.958333,2385.791667,2298.291667,1969.583333,1957.467811,2055.321888,1750.042918,9,-3.829239177
137,56308,2124.761905,2359.52381,2075.142857,2453.333333,2453.809524,2498.47619,2336.571429,2615.428571,2530.380952,9,1.960187745
138,56311,3422.925926,3321.066667,2764.377778,3116.762963,2978.288889,3196.118519,3233.4,3126.740741,3630.637037,9,0.65672936
139,56320,3651.6,3278.416667,3007.483333,3375.933333,2957.633333,2956.45,2852.616667,3034.2,2108.816667,9,-5.918078055
140,56322,2417.831988,2383.837124,2234.677183,2465.880411,2248.653705,2342.956713,2248.297872,2805.97212,2619.306676,9,0.893281596
141,56335,3525.788079,3611.218543,3295.980132,3503.880795,3513.013245,3281.569536,3074.953642,2936.373844,1842.430647,9,-6.957438017
142,56337,2930.659751,2989.282158,2529.377593,2863.244813,2844.60166,2883.070539,2926.585062,2902.589212,2625.282158,9,-1.215213573
143,56338,2924.348485,2942.040404,2991.20202,2736.232323,2963.712121,2661.792929,2849.373737,2651.636364,2563.357041,9,-1.453269623
144,56347,2678.966027,2613.308715,2858.138848,2617.799114,2566.912851,2415.036928,2606.026588,2718.242245,2431.861152,9,-1.069506767
145,56351,3303.474747,3209.340067,3105.043771,2751.225589,2089.535354,2539.569024,2516.114478,2499.845118,1406.060606,9,-9.054450794
146,56355,3200.145218,3112.653981,3270.420631,3157.010516,3136.549825,2919.09364,2834.371557,2230.716074,1968.362544,9,-5.256728169
147,56357,3367.535354,3458.383838,3227.878788,3388.40404,3187.232323,2784.686869,2634.383838,3587.151515,3861.959596,9,1.533794769
148,56359,3063.88,2973.04,2685.666667,2790.64,2362.48,2556.826667,2581.666667,2695.053333,3543.546667,9,1.629195905
149,56360,1991.942029,2141.741294,1876.288557,2016.059701,1549.104478,2006.616915,889.1213768,2865.652174,2659.791667,9,3.264804008
150,56361,2529.728643,2599.356784,2169.979899,2527.236181,2352.065327,2566.658291,2244.537688,3017.547739,2798.944724,9,1.130008239
151,56362,2761.7,2652.186667,2790.74,2580.873333,2363.253333,2584.5,2544.853333,2626.88,3141.346667,9,1.441458587
152,56369,2733.565217,2840.115942,2635.768116,2624.985507,2804.724638,2812.376812,2592.985507,2739.217391,2548.57971,9,-0.775537843
153,56371,2928.193012,2804.472546,2477.374376,2838.159734,2643.264559,2705.91015,2355.234609,2619.021631,1718.399334,9,-5.750188904
154,56372,2963.142857,3099.093168,2560.47205,2959.801242,2855.726708,2677.714286,2706.534161,2419.52795,2145.142857,9,-3.525727031
155,56376,2086.470588,1820,2078.235294,1891.764706,2118.823529,1815.882353,1568.235294,1421.176471,1224.117647,9,-5.752925803
156,56377,3762.733333,3626.940741,3372.962963,3563.681481,3338.733333,3182.762963,3270.82963,3832.562963,3408.133333,9,-1.093762352
157,56378,5462.619048,4932.857143,4662.047619,5175.52381,3641.52381,5351.333333,5291.47619,5657.380952,5750.47619,9,0.572234522
158,56379,3818.979798,3660.79798,3647.323232,3733.252525,2972.474747,3681.222222,3285.695238,3375.095238,3657.961905,9,-0.477491729
159,56380,3233.775,3161.35,2653.833333,2802.933333,2043.216667,2345.258333,2192.658333,1968.175,1060.116667,9,-11.65486241
160,56383,2518.325,2721.475,2615.6625,2558.1125,2431.0125,2178.75,1976.425,1747.2,1335.325,9,-6.806390312
161,56386,2741.447811,3090.20202,2945.387205,2840.740741,2780.37037,2431.885522,2247.777778,1644.680135,1346.936027,9,-7.592452764
162,56391,2332.85124,2416.969697,2512.506887,2296.618457,2358.491736,2078.085399,2214.979339,2318.326446,2063.57438,9,-1.353551674
163,56392,3067.035573,3565.711462,3257.667984,3312.766798,3349.604743,2901.956522,2903.537549,2598.992095,3594.683794,9,1.779475607
164,56394,3183.615137,3429.331723,2927.15781,2483.961353,3111.610306,2955.797101,2703.558776,2517.834138,2185.185185,9,-4.095087364
165,56395,2798.09,2876.28,2525.95,2700.24,2641.51,2464.51,2560.79,2421.3,2383.54,9,-1.765891709
166,56399,2899.291667,2776.75,2838.083333,2873.541667,2680.75,2568.25,2771.625,2819.916667,2574.958333,9,-1.309496082
167,56408,708.5714286,746.547619,742.2619048,701.3095238,2783.095238,2470.952381,1840,1571.428571,1667.619048,9,9.976898508
168,56413,2805.882353,3285.882353,3132.352941,3055.882353,2971.176471,2417.058824,2517.647059,1887.058824,2403.529412,9,-1.705071919
169,56414,317.3823529,,3017.647059,3010,2615.588235,2651.764706,2469.117647,2892.058824,2775.882353,8,31.13761626
170,56415,2646.416667,,2943.148148,2764.814815,2542.777778,2576.851852,2483.148148,2745,2561.296296,8,-0.407828958
171,56416,2316.985507,2363.057971,2450.956522,2465.362319,2477.043478,2295.42029,2363.942029,2452.173913,2150.057971,9,-0.827360437
172,56424,3122.55814,3236.895854,3184.863498,3049.059656,2874.196158,2650.242669,2619.615774,2048.129424,273.7310415,9,-23.69819089
173,56432,4091.062112,4069.658385,3666.931677,4131.47205,3961.621118,4076.049689,2740.465839,3713.26087,4264.242236,9,0.461727953
174,56433,2029.207407,2098.259259,906.3111111,1048.955556,1896.948148,2113.281481,1909.8,1928.57037,1597.8,9,-2.620796097
175,56434,4289.555556,4538,3795.703704,2646.901408,2261.643192,2877.793427,2634.084507,2938.967136,3019.953052,9,-3.8243076
176,56435,2652.5,2831.25,2396.5,2607,2340.833333,2725.583333,2518.25,2764.166667,2921.416667,9,1.078733119
177,56437,2873.74359,3026.410256,2415.589744,2695.230769,2361.487179,2903.128205,2351.025641,3022.564103,3023.692308,9,0.566745924
178,56439,2640.444444,2844.666667,2253.925926,2857.777778,2564.814815,2804.962963,2702.740741,2993.407407,3051.037037,9,1.618901046
179,56440,3077.904762,3363.904762,2668,2957.52381,2843.619048,3189.714286,3016.761905,3276.571429,3371.142857,9,1.016270643
180,56441,2993.809524,3099.47619,2536.666667,2971.52381,2593.761905,3095.809524,2878.809524,3141.142857,3153.809524,9,0.580170174
181,56442,2624.25,2732.25,2207.583333,2835.75,2534.666667,2709.583333,2558.833333,2844.166667,2860.583333,9,0.962720465
182,56443,2685.238095,2862.47619,2264.095238,2882.285714,2536.47619,2846,2753.904762,3011.047619,3084.952381,9,1.553801463
183,56446,2705.973684,2400.315789,2710.473684,2499.473684,2274.105263,2586.684211,2312.5,2243.868421,2689.842105,9,-0.066414711
184,56448,3241.238095,3156.142857,3379.642857,3138.952381,3204.190476,3351.261905,3317.095238,3152.619048,2759.595238,9,-1.771579352
185,56449,3383.666667,3632.666667,3689.233333,3682.8,3010.9,3386.466667,2961.633333,3616.766667,3676.566667,9,0.926705476
186,56450,1917.1625,1833.1375,2295.3,2484.9625,2760.725,2439.7625,2528.475,2347.0125,1277.675,9,-4.408793892
187,56451,2028.775,2530.9875,2351.7875,2535.6125,2662.325,2699.525,2426.45,2675.575,2453.825,9,2.136002454
188,56457,3576.678571,3706.690476,3308.059524,3506.666667,3202.22619,3984.095238,4049.654762,3964.190476,2334.583333,9,-4.629428453
189,56459,3502.086667,3829.586667,3661.16,3744.973333,3542.686667,3287.253333,3098.786667,2838.293333,1969.2,9,-6.196702796
190,56460,3347.293333,3212.306667,3169.626667,3496.786667,3067.186667,3430.053333,3195.826667,3538.293333,2282.2,9,-4.166407269
191,56466,2306.989554,2575.047483,2073.395062,2499.62963,2226.51472,2378.262108,1114.596391,2772.777778,3129.418803,9,3.445860776
192,56468,2739.183193,2689.94958,2443.42521,2551.919328,2229.697479,2433.626891,2352.568067,2750.991597,2867.848739,9,0.511329619
193,56470,2721.538462,2757,2286.692308,2610.653846,2739,2817.923077,2386.884615,2620.269231,2142,9,-2.625554205
194,56479,2839.622222,2954.922222,2668.888889,1719.933333,1956.933333,2273.566667,2391.566667,1590.044444,661.7888889,9,-14.94151245
195,56483,2927.93,3070.465,2699.545,2847.455,2771.96,2619.28,2641.265,2642.965,2388.93,9,-2.235197766
196,56484,2925.789247,3033.178495,2563.363441,2896.245161,2798.184946,2682.236559,2619.698925,2079.591398,1996.146237,9,-4.159311733
197,56485,2648.02535,2540.551479,2324.342895,2352.973093,1989.951078,2316.744496,2186.264176,2561.905715,2482.201468,9,-0.715961983
198,56487,2728.75,2668.936275,2369.470588,2723.098039,2295.5,2666.794118,2437.186275,3169.715686,2833.470588,9,0.419306502
199,56488,3668.988095,3791.339286,3705.228175,3702.251984,3622.708333,3254.791667,3303.630952,2729.107143,2986.200397,9,-2.261959605
200,56493,1731.296296,1894.074074,1697.814815,1398.037037,1604.703704,1518.851852,1406.518519,1451.296296,1043.925926,9,-5.465855537
201,56494,3420.685885,3559.860835,3441.719682,3340.129225,3267.833002,2967.435388,3020.079523,2877.842942,2429.126117,9,-3.732016646
202,56495,2273.776515,2290.719697,2342.776515,2397.818182,2146.253788,2315.643939,2195.795455,2473.337121,2146.977273,9,-0.635540497
203,56501,3208.694134,3266.354749,3097.007682,3095.27933,2952.203212,2483.477654,2494.587989,3202.566341,3283.166899,9,0.255263377
204,56506,3336.773946,3460.597701,3066.475096,3339.287356,3120.720307,2356.413793,2542.306513,2392.015326,1933.386973,9,-5.883497889
205,56536,2393.075397,2557.797619,2057.103175,2279.543651,2365.277778,2060.079365,2027.02381,1781.694643,1783.412698,9,-3.214430896
206,56537,2473.571429,2523.194444,2172.261905,2296.448413,2297.123016,2103.90873,2012.202381,1648.209127,1906.686508,9,-2.850755765
207,56538,1896.6,2037.6,1921.4,1901,1682.6,1712.6,1758,1260.18,1351.6,9,-3.694188964
208,56543,2529.134615,2805.769231,2673.461538,2657.980769,2430.961538,2305.576923,2196.826923,1799.038462,1824.134615,9,-3.565671681
209,56544,2750.064103,2975.769231,2754.294872,2698.141026,2566.666667,2418.525641,2156.923077,1933.333333,1843.782051,9,-4.345056745
210,56555,2358.941799,2344.338624,2179.223986,2134.920635,2221.463845,2011.340388,2088.765432,1515.550794,1844.814815,9,-2.694523541
211,56560,2977.493734,3168.859649,2851.390977,3130.463659,3089.573935,2452.030075,1778.095238,895.9649123,278.5588972,9,-23.14466502
212,56561,2771.2,3023.5,2536,2543.6,2004.4,2047.5,1024.7,542.7,28.2,9,-39.93518586
